label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125
dine_in,0.3899211,0.81613463,2.9971332e-07,0.4208912,0.8360335,-0.009982772,0.4470555,0.8492034,-0.021946581,0.46537217,0.85786074,-0.03283749,0.48690504,0.8577443,-0.04464589,0.44270235,0.80484486,-0.03739365,0.45888075,0.84216344,-0.058480658,0.4680384,0.8765915,-0.07186275,0.47343454,0.9085574,-0.08064579,0.4247756,0.8055583,-0.04273368,0.4401121,0.84407175,-0.0657847,0.4508911,0.8828001,-0.07738974,0.45770767,0.9137613,-0.08576758,0.40671766,0.8159798,-0.047872473,0.41913065,0.84989923,-0.06980352,0.42739806,0.8842174,-0.07716275,0.4322526,0.909242,-0.08118133,0.39056495,0.83086747,-0.05309614,0.39721403,0.8529861,-0.07080142,0.40535596,0.87534404,-0.07717274,0.41207623,0.89411825,-0.08124791,0.62776846,0.53802633,-3.8883083e-08,0.6405849,0.49088386,0.005912499,0.6359995,0.45359457,0.008215263,0.6195657,0.43968493,0.00940722,0.60401946,0.44460922,0.010154713,0.63200706,0.42556423,0.0064970716,0.613608,0.42022395,0.009432551,0.61317486,0.44038677,0.010247549,0.6176557,0.4531671,0.010119434,0.6125119,0.42756474,0.0032607513,0.5978354,0.4202282,0.008845708,0.5982255,0.43829742,0.0107267145,0.6040911,0.4521824,0.011143526,0.5953446,0.44283825,0.00075619656,0.58325714,0.4302849,0.0044173766,0.5855594,0.44610304,0.0055877236,0.5918798,0.45674002,0.005131156,0.58073443,0.4664586,-0.0011433704,0.5775341,0.46950614,-0.00022627672,0.58258575,0.4831936,0.0017471258,0.5885089,0.490773,0.0034710427
dine_in,0.39494696,0.8189985,3.2630953e-07,0.4266646,0.8413377,-0.010196252,0.4524151,0.8556375,-0.023508755,0.4710803,0.86407363,-0.03548986,0.49321434,0.8627878,-0.048388805,0.4489637,0.81122667,-0.043533497,0.4662005,0.8485112,-0.067276075,0.4752365,0.8827931,-0.081772,0.48074123,0.9156299,-0.09121889,0.43056998,0.81081074,-0.049647976,0.44738996,0.84778035,-0.07670101,0.4580969,0.88603014,-0.089540035,0.46478266,0.91702217,-0.098323844,0.41205588,0.8212631,-0.055273015,0.42565134,0.85530627,-0.08036707,0.43520868,0.89053863,-0.08887497,0.44231343,0.9163088,-0.093414515,0.395227,0.837262,-0.06079947,0.40306178,0.8598167,-0.08145241,0.41101667,0.88320315,-0.0892905,0.41808096,0.902967,-0.094145514,0.6366799,0.5324833,-5.8017008e-08,0.6499678,0.4852511,0.004943036,0.64577705,0.4456002,0.0065263417,0.6279524,0.43045342,0.007429356,0.61210686,0.4356531,0.007996724,0.64165854,0.41989037,0.0025004179,0.620849,0.41430697,0.0051360447,0.62087804,0.4368319,0.006505922,0.62630516,0.44949797,0.006655076,0.62115085,0.42212918,-0.00030086865,0.6048426,0.413291,0.005215204,0.60565805,0.43414235,0.007827024,0.6123845,0.44982296,0.008616318,0.60329014,0.43702465,-0.0020864552,0.5892764,0.42582455,0.0016679593,0.59276426,0.44721618,0.0038194144,0.6007187,0.46174634,0.003800401,0.58813024,0.45999876,-0.0033420157,0.58342236,0.46676293,-0.0032847752,0.5883467,0.4846277,-0.0014237217,0.5946627,0.49520105,0.000364607
dine_in,0.39983657,0.82253027,3.2965266e-07,0.43039492,0.84131163,-0.008728011,0.45720828,0.85623854,-0.021231184,0.47715083,0.8664851,-0.032367095,0.4995812,0.8612374,-0.04431808,0.4536846,0.81702113,-0.043805867,0.4744976,0.84795904,-0.06684874,0.48488337,0.88027704,-0.080094256,0.49204367,0.9110118,-0.08856532,0.43620294,0.8177241,-0.050215594,0.45577458,0.8506288,-0.07582708,0.4677792,0.8883366,-0.08704185,0.47636357,0.91954774,-0.094666995,0.41777775,0.8295282,-0.055897605,0.43333524,0.858562,-0.07952626,0.44420382,0.8922598,-0.086692505,0.45331827,0.9181969,-0.09050719,0.40055722,0.8476157,-0.061371714,0.409861,0.86838114,-0.080911905,0.41920578,0.8886484,-0.087798394,0.42802942,0.90635926,-0.09204348,0.64475185,0.53594553,-7.2529e-08,0.65514106,0.48701507,0.0064643817,0.6477346,0.4488514,0.008686423,0.6310535,0.4358482,0.009802305,0.6162679,0.4399014,0.010518089,0.6481766,0.4215441,0.004522176,0.62405664,0.41499528,0.006997755,0.62280405,0.4372308,0.008079668,0.62811744,0.45008495,0.008235697,0.62811476,0.4246675,0.0009422098,0.60922605,0.41455948,0.0060684904,0.6087588,0.43601793,0.00844183,0.61506206,0.45160547,0.009199884,0.60939145,0.440373,-0.0016242109,0.5931635,0.42489174,0.0020856382,0.5949623,0.4473846,0.004347051,0.6020216,0.46230748,0.0045574578,0.5930301,0.46436363,-0.0035248867,0.58444476,0.46317762,-0.0028014749,0.58806515,0.4818237,-0.00015985711,0.5940101,0.4930406,0.0021298982
dine_in,0.3891376,0.8152603,2.4089152e-07,0.42124307,0.82962435,-0.005178952,0.45108908,0.8353457,-0.011978239,0.4748108,0.8384808,-0.018437361,0.4970033,0.8339826,-0.02538635,0.44344673,0.7957047,-0.026678845,0.4659756,0.8090228,-0.044820644,0.47887638,0.83083314,-0.055905145,0.48884827,0.8520556,-0.062879816,0.43032768,0.79903454,-0.03251459,0.45133224,0.8169204,-0.051021803,0.46523765,0.84032536,-0.06016907,0.4762831,0.8598285,-0.06633294,0.4135711,0.811646,-0.03820673,0.4314247,0.8287725,-0.056483496,0.44352654,0.84845406,-0.06285314,0.45413932,0.8639871,-0.066093184,0.3957961,0.82861614,-0.04369343,0.40527353,0.8444284,-0.05894606,0.4151982,0.8591334,-0.06446891,0.42444378,0.87412196,-0.06767756,0.64257526,0.54211533,-8.123675e-08,0.6531497,0.49229398,0.0058280225,0.6447916,0.4516454,0.0077825477,0.627065,0.4381987,0.008979805,0.6118049,0.44139707,0.009894383,0.6477138,0.42328656,0.0028391674,0.6227444,0.41702387,0.0049990206,0.6208174,0.44001523,0.006367872,0.62559974,0.45374754,0.0065525696,0.6275231,0.42566898,-0.0007411188,0.6055362,0.41270202,0.003585234,0.60482293,0.43612581,0.0064199534,0.61148167,0.4526371,0.007513857,0.608421,0.44113833,-0.003291206,0.58902,0.42392093,-0.0006493178,0.5911092,0.4491999,0.0020975973,0.59887016,0.46491498,0.0026139058,0.59177035,0.46538675,-0.005186443,0.58050823,0.46703035,-0.0064074234,0.5844419,0.4878252,-0.0043884744,0.5911658,0.49932966,-0.0023570126
dine_in,0.38608545,0.77750915,1.5557283e-07,0.41877517,0.78366154,0.0007105432,0.44228652,0.77675617,-0.0061354404,0.46009046,0.76904345,-0.013307591,0.47522303,0.75407594,-0.022740379,0.4464866,0.7829314,-0.03152331,0.46729013,0.76600534,-0.049756136,0.48353663,0.7508878,-0.06235338,0.49836597,0.7384835,-0.07228436,0.43424502,0.77818197,-0.041762166,0.4580966,0.76336503,-0.063556395,0.47496474,0.7476344,-0.07801278,0.49035627,0.7331193,-0.08988427,0.41886026,0.7743639,-0.050276447,0.43948418,0.7588525,-0.06945239,0.453517,0.7442046,-0.081763096,0.46521086,0.73205954,-0.091607064,0.401784,0.7692789,-0.05767155,0.4118202,0.76199824,-0.07695893,0.42180046,0.75583667,-0.08890189,0.4321166,0.74937344,-0.098459184,0.632896,0.5359259,-6.4858234e-08,0.6469456,0.48488018,0.006465632,0.64012915,0.44495693,0.008538929,0.6217878,0.42859408,0.009622322,0.60551095,0.4308931,0.010351717,0.63990897,0.4128271,0.0036608232,0.6147896,0.40461704,0.006434463,0.6144489,0.42847434,0.008238295,0.61996925,0.4434408,0.008765776,0.61947644,0.4148132,0.0002265783,0.59872144,0.40594095,0.0056288796,0.5991789,0.42960566,0.008637611,0.6062279,0.44638148,0.009451225,0.60030574,0.43021584,-0.0021306982,0.5831881,0.41729134,0.0015897213,0.58591944,0.44192514,0.0043130517,0.5939514,0.45803002,0.004387714,0.58327377,0.45353857,-0.0038279286,0.5749348,0.4604472,-0.0041988846,0.58004266,0.4812466,-0.002468428,0.58719254,0.4921886,-0.00086027244
dine_in,0.3866669,0.75218487,2.113222e-07,0.42062628,0.7625365,-0.0017946599,0.4492426,0.75526714,-0.0088713365,0.4701278,0.74615693,-0.01614206,0.48937324,0.73756623,-0.025035247,0.44749138,0.73646885,-0.029606463,0.4702744,0.7314778,-0.0486018,0.48845553,0.72730196,-0.061422933,0.5049718,0.72527623,-0.070437364,0.43558583,0.7334439,-0.037965037,0.45998213,0.7263014,-0.058836967,0.48113215,0.7236654,-0.071569294,0.4994146,0.7213771,-0.08093948,0.41992944,0.7376752,-0.04524631,0.44191766,0.73060846,-0.06486417,0.4606949,0.7261947,-0.0755663,0.4758677,0.72136575,-0.08256553,0.40287825,0.74664104,-0.0517366,0.4164566,0.7478779,-0.06918072,0.42947444,0.7494801,-0.07804426,0.44060275,0.750127,-0.08423595,0.63190335,0.53681856,-5.8054365e-08,0.64610726,0.48881537,0.0067702723,0.6417363,0.44634056,0.009482454,0.6257586,0.4238705,0.011359028,0.60943353,0.4234081,0.012896287,0.6383584,0.41271523,0.0040613594,0.6154857,0.40209463,0.00831165,0.61378944,0.42205355,0.011149158,0.6176333,0.43442664,0.012336516,0.61724967,0.41612044,0.00071633916,0.5990302,0.39949977,0.0071351994,0.5988046,0.41910267,0.010834087,0.60442144,0.43591753,0.012343324,0.5981953,0.43282613,-0.0013587219,0.5827352,0.41145647,0.0033304857,0.58509326,0.43192166,0.006679839,0.591755,0.44787583,0.007475399,0.58249575,0.45910898,-0.002662008,0.5752736,0.4512879,-0.0009467011,0.57959956,0.46695444,0.002601462,0.5855001,0.47808287,0.005435782
dine_in,0.3908814,0.7489433,2.2708002e-07,0.42689162,0.76130116,0.009819274,0.44970942,0.75924414,0.0003070333,0.465915,0.7573846,-0.010481116,0.48308536,0.755524,-0.024477996,0.45272735,0.7347663,-0.0500096,0.4750784,0.74114543,-0.07845412,0.49456877,0.74716806,-0.095578276,0.5098365,0.75545275,-0.10764852,0.43777022,0.7376815,-0.06772881,0.46367648,0.7427598,-0.10380337,0.4857847,0.7507044,-0.12336209,0.50529915,0.7579395,-0.13784948,0.42149308,0.7465286,-0.08165153,0.4434176,0.7502847,-0.11450331,0.46422175,0.7559478,-0.13247852,0.4808977,0.76233643,-0.14479008,0.40641478,0.7595938,-0.09235935,0.41844964,0.7645185,-0.12144971,0.43243325,0.77125216,-0.13795534,0.44463423,0.7788607,-0.15051329,0.63083124,0.5481908,-9.324172e-08,0.645171,0.4963132,0.00951159,0.6400139,0.45536447,0.012782331,0.624472,0.43462422,0.014693866,0.60820657,0.4360078,0.016116073,0.64007324,0.420971,0.0042654835,0.6170464,0.40683654,0.009421406,0.6156231,0.42863423,0.01311413,0.6197354,0.4427543,0.014777699,0.618672,0.42464352,-0.00013676922,0.60075265,0.40534118,0.0076281684,0.6006573,0.42697358,0.012259555,0.6057305,0.44426474,0.013954055,0.5989552,0.44133508,-0.0028562343,0.58374876,0.4177962,0.0036372142,0.5865089,0.43810225,0.007586365,0.5926849,0.45381993,0.008137116,0.58205175,0.467239,-0.004579913,0.57574457,0.4553225,-0.000968151,0.58107704,0.47031975,0.0034960224,0.5872352,0.4816361,0.0064497334
dine_in,0.38900617,0.7750454,2.0668334e-07,0.42561066,0.7844915,0.009161043,0.44949546,0.7792407,0.000494539,0.46588752,0.7761575,-0.0093651395,0.48347148,0.77647865,-0.02197005,0.45255858,0.7494324,-0.048219975,0.4744306,0.7558683,-0.07648547,0.49427998,0.76407236,-0.093255304,0.5094623,0.77423865,-0.104742765,0.43763763,0.75134254,-0.06480009,0.4637448,0.7570694,-0.10022847,0.4857346,0.7692919,-0.119171694,0.5043604,0.7802314,-0.13270108,0.4210869,0.7624847,-0.07774562,0.44328886,0.7659637,-0.110468686,0.4629409,0.77676654,-0.12825224,0.4785342,0.78756315,-0.13971221,0.40577585,0.7802809,-0.08760373,0.4174329,0.78437716,-0.116689906,0.4313519,0.7922371,-0.13331506,0.4435363,0.80101097,-0.14531887,0.637122,0.5543182,-9.329596e-08,0.65082675,0.5020364,0.008985355,0.6448644,0.4595167,0.011986341,0.6271055,0.43820176,0.013720179,0.61084825,0.4375052,0.015121669,0.6466638,0.42660472,0.0033565604,0.6192769,0.4067103,0.0073013715,0.61662114,0.4288067,0.010426006,0.6211181,0.4430727,0.011878504,0.6255251,0.42920062,-0.00094611704,0.60354733,0.40606824,0.00589624,0.6027545,0.42812368,0.010348029,0.60889167,0.44483262,0.012041475,0.60556406,0.44423187,-0.0036752054,0.5873648,0.42054713,0.0025738853,0.589765,0.44272214,0.0068274075,0.596746,0.45817727,0.0075767576,0.58759034,0.4690777,-0.0055636684,0.5790613,0.45859882,-0.0021045068,0.5838628,0.4762231,0.0023289537,0.5900024,0.48806435,0.00530749
dine_in,0.3879074,0.7780707,2.9070048e-07,0.42558962,0.7885714,0.00067889865,0.45101917,0.7913268,-0.009377646,0.46807164,0.79461634,-0.0203495,0.48523566,0.79535544,-0.0333766,0.44906637,0.7580049,-0.03816227,0.47326696,0.77216303,-0.06250171,0.49188662,0.7815164,-0.078139015,0.50818133,0.7916998,-0.08894033,0.43572837,0.7576386,-0.050535597,0.4624438,0.7757832,-0.07989221,0.48414972,0.790149,-0.09809184,0.50368744,0.80237526,-0.11107375,0.41971406,0.76747376,-0.06083167,0.44195873,0.7848671,-0.087752685,0.46061468,0.7990765,-0.102458745,0.47639167,0.811394,-0.11185894,0.4029336,0.78526276,-0.06969866,0.41557962,0.8003336,-0.09171518,0.42866865,0.8127281,-0.10309376,0.4406595,0.8242287,-0.11135985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dine_in,0.38422123,0.77792704,2.4734595e-07,0.41536433,0.75961244,-0.0061076214,0.44837442,0.7658972,-0.012961606,0.47367457,0.78512126,-0.018853808,0.49344364,0.80479705,-0.026132967,0.44266927,0.77899903,-0.028357979,0.46459386,0.80880564,-0.04326984,0.48202947,0.82557935,-0.0526691,0.49831125,0.8393946,-0.05939372,0.42991403,0.79356307,-0.033270646,0.4495966,0.8285202,-0.049704984,0.46834993,0.84935904,-0.05880354,0.4845535,0.8675166,-0.065431975,0.41411868,0.8106943,-0.037403896,0.42860886,0.84640735,-0.053104974,0.44457883,0.8651544,-0.05912449,0.45942244,0.8809077,-0.06257003,0.3974797,0.82750857,-0.04147031,0.40496245,0.8544245,-0.05532117,0.4144493,0.86760473,-0.05980472,0.4239244,0.88013333,-0.062328734,0.5153653,0.7113442,-2.6132207e-07,0.48015964,0.6875185,0.018573415,0.44609985,0.6994651,0.024191251,0.4216161,0.7193258,0.025217911,0.40743425,0.7428773,0.023559282,0.4214062,0.6812419,0.0070652356,0.3871349,0.74460447,0.0028658288,0.36915213,0.7808634,-0.0010686457,0.3550938,0.8100974,-0.0046122107,0.42477345,0.69439095,-0.005546769,0.39517125,0.78109205,-0.012184454,0.3866227,0.83206546,-0.018396163,0.38261437,0.87136775,-0.023572642,0.4343213,0.71643955,-0.016167786,0.4042387,0.7994914,-0.021823023,0.39474383,0.84945494,-0.025573926,0.39038345,0.88829285,-0.02888757,0.4477759,0.7453114,-0.024799936,0.4218299,0.80736715,-0.030594703,0.40854424,0.8417912,-0.03316822,0.39852622,0.8689214,-0.034989584
dine_in,0.36405826,0.8378926,2.435662e-07,0.40034875,0.8410607,-0.0037013544,0.43374637,0.8493962,-0.01548346,0.4593874,0.8613431,-0.026400503,0.4830294,0.871176,-0.038498588,0.42771125,0.8323286,-0.049514137,0.45522556,0.85205334,-0.07528142,0.47179955,0.8751462,-0.08988866,0.48578253,0.8968918,-0.099309295,0.41235596,0.83853203,-0.058777515,0.43942735,0.86355835,-0.088086054,0.45830756,0.891476,-0.1028125,0.47367564,0.9166355,-0.112932704,0.39473975,0.8538386,-0.06597432,0.41838464,0.8796275,-0.09225678,0.43552843,0.9060612,-0.10353053,0.4501979,0.9285899,-0.11017417,0.37713698,0.87441415,-0.07196596,0.39130664,0.89720076,-0.09269473,0.40318748,0.91630787,-0.10148656,0.41449523,0.9343108,-0.10736385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dine_in,0.35540694,0.8501096,2.807087e-07,0.39724433,0.8662215,-0.002512149,0.429763,0.8802074,-0.016571691,0.45383975,0.8899211,-0.029996997,0.48001584,0.8887149,-0.04475968,0.42420077,0.850144,-0.055799782,0.44870254,0.86805534,-0.08669144,0.46418506,0.89350265,-0.10439229,0.47635606,0.9175857,-0.11532678,0.40652195,0.8540084,-0.06739015,0.43154216,0.8776178,-0.10251292,0.45111406,0.9072229,-0.12058825,0.46667156,0.93305707,-0.13323207,0.38678426,0.86713415,-0.07649319,0.40787628,0.8897266,-0.10970876,0.4262388,0.91627085,-0.12517755,0.44188178,0.9381143,-0.13423504,0.3672719,0.8885818,-0.08362945,0.38066894,0.90734524,-0.10878626,0.3940152,0.9256053,-0.12018442,0.40673858,0.9425178,-0.12837884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dine_in,0.34635472,0.8287019,2.783257e-07,0.38707355,0.8510656,-0.0054148487,0.42247406,0.8687182,-0.017467735,0.44909844,0.8804012,-0.0287704,0.47666672,0.8804378,-0.041232873,0.41526303,0.83429277,-0.04684017,0.4399928,0.85674036,-0.073341705,0.45410103,0.8845403,-0.08876424,0.4654065,0.91164774,-0.09864488,0.3965815,0.8356717,-0.056277823,0.42092723,0.8648817,-0.08636601,0.43930486,0.89678323,-0.10213119,0.45355332,0.9253276,-0.11316333,0.37535828,0.8472847,-0.064231016,0.3968807,0.8777252,-0.09256154,0.41441306,0.90664905,-0.10469809,0.42954713,0.9299591,-0.11170677,0.3535321,0.8655417,-0.07114076,0.36790705,0.8897111,-0.0940091,0.38131702,0.9098545,-0.10379892,0.3939297,0.9282685,-0.11038835,0.6179895,0.59046704,-1.7044196e-07,0.6331582,0.52403694,0.014804646,0.6280689,0.4730632,0.018485615,0.6136753,0.44405553,0.019520694,0.5946342,0.44155344,0.019871445,0.63004917,0.44234204,0.0046870746,0.607613,0.39210218,0.007210951,0.6036488,0.4144328,0.009480876,0.60792416,0.43487284,0.010957694,0.60718054,0.44788972,-0.002984013,0.58670855,0.39471465,0.0027003908,0.585224,0.42019266,0.007826591,0.590911,0.4415795,0.010488258,0.5849565,0.46456003,-0.008501824,0.5676637,0.4116315,-0.0016835722,0.5688151,0.43315852,0.004746539,0.57439256,0.45159405,0.007033784,0.5657145,0.48946217,-0.012526658,0.55790246,0.4483982,-0.006340712,0.5618993,0.4644837,0.0022870316,0.56758714,0.48286346,0.008010528
dine_in,0.33631572,0.81709737,2.5914102e-07,0.38184065,0.83987695,-0.00065647333,0.41479087,0.8570646,-0.016700303,0.43884876,0.86863256,-0.03233562,0.465424,0.8697288,-0.04940312,0.40679318,0.82289046,-0.06472026,0.42980728,0.8409643,-0.09707662,0.44404095,0.8684016,-0.113685556,0.45503503,0.8942903,-0.124190874,0.3866019,0.8252626,-0.07851338,0.41006508,0.8473754,-0.1180931,0.42827618,0.88028365,-0.13738978,0.44169095,0.90888137,-0.15130857,0.36564752,0.83652836,-0.088806406,0.38557065,0.85768485,-0.12600492,0.4021136,0.8870008,-0.14304209,0.4152944,0.9099808,-0.15341783,0.345321,0.85527575,-0.09656565,0.3569063,0.8723897,-0.12510048,0.36881605,0.8909684,-0.1384739,0.38000777,0.90592057,-0.14845061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dine_in,0.34901634,0.84075433,3.2154352e-07,0.39111874,0.85440445,-0.001320194,0.42734247,0.86094874,-0.012350693,0.4557597,0.8699359,-0.023571374,0.48367321,0.8645533,-0.036335748,0.41899118,0.8299649,-0.044302963,0.44672313,0.85596585,-0.07177576,0.46508393,0.8800863,-0.088863365,0.48066437,0.9011982,-0.100237355,0.40294886,0.83086145,-0.056109544,0.43096423,0.8606155,-0.08637212,0.4502775,0.89273405,-0.10291387,0.46580237,0.9208219,-0.11502973,0.38332966,0.8410851,-0.06604259,0.40813884,0.867383,-0.09305796,0.4260723,0.89568734,-0.106020145,0.44184178,0.9186098,-0.11457293,0.36222446,0.85784,-0.07466543,0.3765113,0.87397665,-0.09664823,0.3906928,0.8871704,-0.10717147,0.40415215,0.89877725,-0.11493547,0.49586844,0.6663478,-1.7123614e-07,0.45973423,0.6636548,0.016118106,0.424204,0.68147504,0.02133303,0.3954743,0.7024489,0.023179967,0.37553412,0.71942157,0.023064295,0.40194008,0.65284216,0.0054488094,0.37253124,0.7140708,0.002146935,0.35736987,0.7530588,-0.0004841224,0.34359205,0.7841213,-0.00306116,0.40469438,0.66255593,-0.006033957,0.37072942,0.74890447,-0.011241223,0.35244203,0.7999614,-0.015516645,0.3374615,0.83991575,-0.01929353,0.4136088,0.6843262,-0.015677867,0.38188845,0.7693173,-0.020734852,0.36433312,0.81674176,-0.023395473,0.3485881,0.85295737,-0.025677288,0.42788807,0.7157028,-0.023519818,0.4002645,0.7807667,-0.027857449,0.38501313,0.81227386,-0.028323445,0.36999297,0.835718,-0.028679287
dine_in,0.35149124,0.8222429,2.7995776e-07,0.39508155,0.8301028,-0.0035753539,0.43301708,0.8360517,-0.012495265,0.46311697,0.83844715,-0.021399267,0.48954228,0.823167,-0.03136364,0.42041498,0.80656093,-0.033858646,0.4465862,0.8257476,-0.05647005,0.4645099,0.8450621,-0.07053929,0.48036164,0.86384976,-0.08014617,0.40495983,0.8085648,-0.043153934,0.43004316,0.83392674,-0.06804849,0.44921857,0.8626715,-0.08166669,0.46502694,0.8904196,-0.091826685,0.38639787,0.8204161,-0.051617727,0.40729985,0.84763247,-0.074633114,0.4242515,0.8733182,-0.083929665,0.43935168,0.8959585,-0.089913994,0.36608243,0.8379105,-0.059595812,0.3789175,0.85608095,-0.078824036,0.39142272,0.8704098,-0.08704454,0.40383795,0.8854535,-0.09291949,0.48365778,0.67350787,-2.3305296e-07,0.45526978,0.6483828,0.022381034,0.4245504,0.6635177,0.032364707,0.400386,0.6911794,0.037033435,0.39017782,0.72140443,0.039533593,0.39600432,0.6392378,0.021247244,0.36395046,0.70418644,0.021990348,0.3540944,0.7510863,0.021458033,0.35076734,0.78275156,0.020976156,0.3925213,0.65697706,0.009005886,0.35609373,0.7291091,0.010678447,0.3490824,0.77581984,0.010680818,0.3472073,0.8088059,0.010101809,0.39702594,0.685037,-0.0021731127,0.36188385,0.75619674,-0.0024463928,0.35308743,0.80029905,-0.0035829705,0.34787515,0.8332078,-0.0050551738,0.40790465,0.7228782,-0.011211158,0.3786422,0.7778067,-0.013006333,0.36585012,0.8087254,-0.013758406,0.35504434,0.8335971,-0.01438345
dine_in,0.3516057,0.8283698,2.017569e-07,0.39867362,0.8437391,-0.004369269,0.4363933,0.8562503,-0.013626488,0.46451834,0.856935,-0.023024976,0.48869056,0.83992213,-0.033736974,0.42628852,0.8284495,-0.033831507,0.45016295,0.8525433,-0.05707401,0.46333715,0.87919956,-0.07211609,0.47394165,0.9056161,-0.08234958,0.40909556,0.83088607,-0.043225996,0.4323443,0.8643191,-0.06718358,0.44915774,0.895471,-0.08115415,0.4628701,0.9240125,-0.0922742,0.3893151,0.8422232,-0.052167848,0.40838462,0.87623686,-0.075217746,0.42477065,0.90352976,-0.08605033,0.4383509,0.92754406,-0.0935457,0.36810872,0.8592125,-0.06070699,0.38056812,0.8845265,-0.0795646,0.39230618,0.9011268,-0.08840251,0.40331474,0.91829807,-0.095322505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
